,gender,emotion,actor,path
235,female,calm,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-02-01-02-01-04.wav
236,female,sad,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-04-02-02-01-04.wav
237,female,disgust,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-07-01-02-02-04.wav
238,female,fear,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-06-02-01-02-04.wav
239,female,fear,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-06-02-02-01-04.wav
240,male,angry,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-05-01-01-02-05.wav
241,male,angry,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-05-02-02-01-05.wav
242,male,neutral,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-01-01-01-01-05.wav
243,male,disgust,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-07-02-02-02-05.wav
244,male,calm,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-02-02-02-01-05.wav
245,male,angry,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-05-02-02-02-05.wav
246,male,angry,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-05-01-01-01-05.wav
247,male,happy,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-03-01-01-01-05.wav
248,male,calm,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-02-01-01-02-05.wav
249,male,surprise,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-08-01-02-02-05.wav
250,male,sad,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-04-01-02-01-05.wav
251,male,sad,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-04-01-02-02-05.wav
252,male,calm,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-02-02-02-02-05.wav
253,male,disgust,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-07-01-01-01-05.wav
254,male,calm,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-02-02-01-02-05.wav
255,male,surprise,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-08-01-01-02-05.wav
256,male,happy,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-03-02-02-02-05.wav
257,male,calm,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-02-01-02-01-05.wav
258,male,neutral,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-01-01-02-02-05.wav
259,male,sad,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-04-01-01-01-05.wav
260,male,happy,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-03-01-01-02-05.wav
261,male,fear,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-06-02-01-01-05.wav
262,male,fear,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-06-01-01-01-05.wav
263,male,surprise,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-08-01-01-01-05.wav
264,male,calm,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-02-01-01-01-05.wav
265,male,angry,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-05-02-01-01-05.wav
266,male,fear,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-06-01-01-02-05.wav
267,male,angry,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-05-01-02-02-05.wav
268,male,happy,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-03-02-01-01-05.wav
269,male,disgust,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-07-01-01-02-05.wav
270,male,sad,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-04-02-01-01-05.wav
271,male,surprise,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-08-02-02-02-05.wav
272,male,surprise,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-08-02-01-02-05.wav
273,male,sad,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-04-01-01-02-05.wav
274,male,sad,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-04-02-02-02-05.wav
275,male,surprise,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-08-02-02-01-05.wav
276,male,fear,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-06-01-02-02-05.wav
277,male,sad,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-04-02-02-01-05.wav
278,male,calm,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-02-02-01-01-05.wav
279,male,happy,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-03-01-02-01-05.wav
280,male,angry,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-05-02-01-02-05.wav
281,male,fear,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-06-02-02-02-05.wav
282,male,fear,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-06-02-02-01-05.wav
283,male,disgust,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-07-02-01-01-05.wav
284,male,neutral,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-01-01-01-02-05.wav
285,male,disgust,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-07-02-02-01-05.wav
286,male,fear,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-06-02-01-02-05.wav
287,male,happy,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-03-01-02-02-05.wav
288,male,happy,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-03-02-01-02-05.wav
289,male,fear,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-06-01-02-01-05.wav
290,male,sad,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-04-02-01-02-05.wav
291,male,calm,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-02-01-02-02-05.wav
292,male,disgust,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-07-01-02-02-05.wav
293,male,happy,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-03-02-02-01-05.wav
294,male,surprise,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-08-02-01-01-05.wav
295,male,neutral,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-01-01-02-01-05.wav
296,male,surprise,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-08-01-02-01-05.wav
297,male,disgust,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-07-02-01-02-05.wav
298,male,angry,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-05-01-02-01-05.wav
299,male,disgust,5,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_05/03-01-07-01-02-01-05.wav
300,female,disgust,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-07-02-01-01-06.wav
301,female,disgust,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-07-02-01-02-06.wav
302,female,happy,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-03-02-02-01-06.wav
303,female,disgust,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-07-02-02-01-06.wav
304,female,happy,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-03-01-01-01-06.wav
305,female,fear,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-06-02-02-02-06.wav
306,female,calm,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-02-01-02-02-06.wav
307,female,surprise,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-08-01-01-01-06.wav
308,female,calm,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-02-02-01-02-06.wav
309,female,calm,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-02-01-01-01-06.wav
310,female,happy,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-03-02-02-02-06.wav
311,female,surprise,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-08-01-01-02-06.wav
312,female,disgust,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-07-01-02-02-06.wav
313,female,angry,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-05-01-01-01-06.wav
314,female,fear,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-06-01-02-02-06.wav
315,female,disgust,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-07-02-02-02-06.wav
316,female,sad,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-04-02-02-01-06.wav
317,female,neutral,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-01-01-02-02-06.wav
318,female,disgust,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-07-01-02-01-06.wav
319,female,sad,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-04-01-01-02-06.wav
320,female,surprise,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-08-01-02-01-06.wav
321,female,surprise,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-08-02-01-02-06.wav
322,female,angry,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-05-01-01-02-06.wav
323,female,calm,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-02-02-02-02-06.wav
324,female,calm,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-02-01-02-01-06.wav
325,female,disgust,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-07-01-01-02-06.wav
326,female,surprise,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-08-02-01-01-06.wav
327,female,fear,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-06-01-01-02-06.wav
328,female,sad,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-04-01-02-02-06.wav
329,female,fear,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-06-02-01-01-06.wav
330,female,fear,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-06-01-01-01-06.wav
331,female,angry,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-05-02-01-01-06.wav
332,female,neutral,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-01-01-01-02-06.wav
333,female,happy,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-03-01-01-02-06.wav
334,female,fear,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-06-01-02-01-06.wav
335,female,sad,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-04-02-01-01-06.wav
336,female,angry,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-05-01-02-01-06.wav
337,female,surprise,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-08-01-02-02-06.wav
338,female,neutral,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-01-01-02-01-06.wav
339,female,calm,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-02-02-01-01-06.wav
340,female,sad,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-04-02-02-02-06.wav
341,female,calm,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-02-02-02-01-06.wav
342,female,happy,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-03-01-02-02-06.wav
343,female,disgust,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-07-01-01-01-06.wav
344,female,sad,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-04-01-01-01-06.wav
345,female,surprise,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-08-02-02-01-06.wav
346,female,happy,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-03-02-01-01-06.wav
347,female,angry,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-05-01-02-02-06.wav
348,female,surprise,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-08-02-02-02-06.wav
349,female,happy,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-03-01-02-01-06.wav
350,female,calm,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-02-01-01-02-06.wav
351,female,fear,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-06-02-01-02-06.wav
352,female,angry,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-05-02-02-01-06.wav
353,female,angry,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-05-02-02-02-06.wav
354,female,happy,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-03-02-01-02-06.wav
355,female,sad,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-04-02-01-02-06.wav
356,female,fear,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-06-02-02-01-06.wav
357,female,neutral,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-01-01-01-01-06.wav
358,female,sad,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-04-01-02-01-06.wav
359,female,angry,6,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_06/03-01-05-02-01-02-06.wav
360,male,neutral,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-01-01-01-02-07.wav
361,male,angry,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-05-01-02-02-07.wav
362,male,happy,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-03-01-01-02-07.wav
363,male,sad,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-04-01-02-02-07.wav
364,male,calm,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-02-02-01-01-07.wav
365,male,calm,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-02-01-02-02-07.wav
366,male,sad,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-04-02-02-02-07.wav
367,male,angry,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-05-02-01-01-07.wav
368,male,surprise,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-08-01-02-02-07.wav
369,male,fear,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-06-01-02-02-07.wav
370,male,fear,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-06-02-02-02-07.wav
371,male,happy,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-03-01-02-02-07.wav
372,male,calm,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-02-01-01-01-07.wav
373,male,angry,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-05-01-02-01-07.wav
374,male,disgust,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-07-02-01-02-07.wav
375,male,fear,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-06-01-01-01-07.wav
376,male,disgust,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-07-02-02-01-07.wav
377,male,sad,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-04-02-02-01-07.wav
378,male,fear,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-06-02-01-02-07.wav
379,male,calm,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-02-02-02-01-07.wav
380,male,surprise,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-08-01-01-01-07.wav
381,male,fear,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-06-01-02-01-07.wav
382,male,happy,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-03-02-02-02-07.wav
383,male,happy,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-03-01-02-01-07.wav
384,male,angry,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-05-02-02-02-07.wav
385,male,calm,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-02-02-02-02-07.wav
386,male,disgust,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-07-02-01-01-07.wav
387,male,sad,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-04-02-01-02-07.wav
388,male,neutral,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-01-01-02-01-07.wav
389,male,surprise,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-08-02-01-02-07.wav
390,male,surprise,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-08-02-02-01-07.wav
391,male,disgust,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-07-01-02-01-07.wav
392,male,disgust,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-07-01-02-02-07.wav
393,male,surprise,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-08-01-01-02-07.wav
394,male,calm,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-02-01-01-02-07.wav
395,male,disgust,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-07-02-02-02-07.wav
396,male,disgust,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-07-01-01-01-07.wav
397,male,surprise,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-08-02-02-02-07.wav
398,male,neutral,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-01-01-01-01-07.wav
399,male,happy,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-03-02-01-01-07.wav
400,male,calm,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-02-01-02-01-07.wav
401,male,sad,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-04-01-02-01-07.wav
402,male,surprise,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-08-01-02-01-07.wav
403,male,calm,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-02-02-01-02-07.wav
404,male,fear,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-06-02-02-01-07.wav
405,male,sad,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-04-01-01-02-07.wav
406,male,happy,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-03-02-01-02-07.wav
407,male,angry,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-05-01-01-02-07.wav
408,male,happy,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-03-02-02-01-07.wav
409,male,surprise,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-08-02-01-01-07.wav
410,male,angry,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-05-02-01-02-07.wav
411,male,neutral,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-01-01-02-02-07.wav
412,male,fear,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-06-01-01-02-07.wav
413,male,sad,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-04-01-01-01-07.wav
414,male,sad,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-04-02-01-01-07.wav
415,male,happy,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-03-01-01-01-07.wav
416,male,fear,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-06-02-01-01-07.wav
417,male,disgust,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-07-01-01-02-07.wav
418,male,angry,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-05-02-02-01-07.wav
419,male,angry,7,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_07/03-01-05-01-01-01-07.wav
420,female,fear,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-06-01-02-02-08.wav
421,female,calm,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-02-02-01-01-08.wav
422,female,neutral,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-01-01-01-01-08.wav
423,female,calm,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-02-02-02-01-08.wav
424,female,happy,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-03-02-02-02-08.wav
425,female,sad,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-04-01-02-01-08.wav
426,female,angry,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-05-01-02-01-08.wav
427,female,disgust,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-07-01-02-01-08.wav
428,female,neutral,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-01-01-02-01-08.wav
429,female,happy,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-03-01-01-01-08.wav
430,female,surprise,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-08-01-02-02-08.wav
431,female,disgust,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-07-02-02-01-08.wav
432,female,sad,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-04-01-01-01-08.wav
433,female,fear,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-06-02-01-02-08.wav
434,female,surprise,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-08-02-02-02-08.wav
435,female,angry,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-05-01-01-01-08.wav
436,female,neutral,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-01-01-01-02-08.wav
437,female,calm,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-02-01-01-02-08.wav
438,female,disgust,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-07-02-01-01-08.wav
439,female,angry,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-05-01-01-02-08.wav
440,female,sad,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-04-02-02-02-08.wav
441,female,happy,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-03-02-01-01-08.wav
442,female,surprise,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-08-02-01-02-08.wav
443,female,calm,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-02-02-02-02-08.wav
444,female,calm,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-02-01-02-02-08.wav
445,female,angry,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-05-02-01-02-08.wav
446,female,calm,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-02-01-02-01-08.wav
447,female,sad,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-04-02-01-01-08.wav
448,female,surprise,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-08-01-02-01-08.wav
449,female,sad,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-04-01-01-02-08.wav
450,female,angry,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-05-02-02-01-08.wav
451,female,disgust,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-07-02-01-02-08.wav
452,female,disgust,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-07-01-02-02-08.wav
453,female,surprise,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-08-02-01-01-08.wav
454,female,disgust,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-07-01-01-01-08.wav
455,female,surprise,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-08-01-01-01-08.wav
456,female,sad,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-04-01-02-02-08.wav
457,female,angry,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-05-02-01-01-08.wav
458,female,fear,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-06-02-01-01-08.wav
459,female,surprise,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-08-02-02-01-08.wav
460,female,happy,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-03-02-02-01-08.wav
461,female,neutral,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-01-01-02-02-08.wav
462,female,disgust,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-07-01-01-02-08.wav
463,female,happy,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-03-01-02-02-08.wav
464,female,happy,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-03-01-01-02-08.wav
465,female,calm,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-02-01-01-01-08.wav
466,female,angry,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-05-02-02-02-08.wav
467,female,fear,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-06-02-02-02-08.wav
468,female,sad,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-04-02-02-01-08.wav
469,female,fear,8,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_08/03-01-06-02-02-01-08.wav
